20260119225250,11.0.0.1,51328,10.0.0.1,5001,1,0.0-0.2,2623950,104957475,0.000,0,1785,0.000,0
20260119225251,11.0.0.1,51328,10.0.0.1,5001,1,0.2-0.4,2621010,104839875,0.000,0,1783,0.000,0
20260119225251,11.0.0.1,51328,10.0.0.1,5001,1,0.4-0.6,2622480,104898675,0.000,0,1784,0.000,0
20260119225251,11.0.0.1,51328,10.0.0.1,5001,1,0.6-0.8,2619540,104781076,0.000,0,1782,0.000,0
20260119225251,11.0.0.1,51328,10.0.0.1,5001,1,0.8-1.0,2622480,104898675,0.000,0,1784,0.000,0
20260119225251,11.0.0.1,51328,10.0.0.1,5001,1,1.0-1.2,2621010,104839875,0.000,0,1783,0.000,0
20260119225252,11.0.0.1,51328,10.0.0.1,5001,1,1.2-1.4,2622480,104898675,0.000,0,1784,0.000,0
20260119225252,11.0.0.1,51328,10.0.0.1,5001,1,1.4-1.6,2619540,104781076,0.000,0,1782,0.000,0
20260119225252,11.0.0.1,51328,10.0.0.1,5001,1,1.6-1.8,2623950,104957475,0.000,0,1785,0.000,0
20260119225252,11.0.0.1,51328,10.0.0.1,5001,1,1.8-2.0,2619540,104781076,0.000,0,1782,0.000,0
20260119225252,11.0.0.1,51328,10.0.0.1,5001,1,2.0-2.2,2621010,104839875,0.000,0,1783,0.000,0
20260119225253,11.0.0.1,51328,10.0.0.1,5001,1,2.2-2.4,2623950,104957475,0.000,0,1785,0.000,0
20260119225253,11.0.0.1,51328,10.0.0.1,5001,1,2.4-2.6,2619540,104781076,0.000,0,1782,0.000,0
20260119225253,11.0.0.1,51328,10.0.0.1,5001,1,2.6-2.8,2621010,104839875,0.000,0,1783,0.000,0
20260119225253,11.0.0.1,51328,10.0.0.1,5001,1,2.8-3.0,2621010,104839875,0.000,0,1783,0.000,0
20260119225253,11.0.0.1,51328,10.0.0.1,5001,1,3.0-3.2,2622480,104898675,0.000,0,1784,0.000,0
20260119225254,11.0.0.1,51328,10.0.0.1,5001,1,3.2-3.4,2621010,104839875,0.000,0,1783,0.000,0
20260119225254,11.0.0.1,51328,10.0.0.1,5001,1,3.4-3.6,2621010,104839875,0.000,0,1783,0.000,0
20260119225254,11.0.0.1,51328,10.0.0.1,5001,1,3.6-3.8,2622480,104898675,0.000,0,1784,0.000,0
20260119225254,11.0.0.1,51328,10.0.0.1,5001,1,3.8-4.0,2621010,104839875,0.000,0,1783,0.000,0
20260119225254,11.0.0.1,51328,10.0.0.1,5001,1,4.0-4.2,2622480,104898675,0.000,0,1784,0.000,0
20260119225255,11.0.0.1,51328,10.0.0.1,5001,1,4.2-4.4,2622480,104898675,0.000,0,1784,0.000,0
20260119225255,11.0.0.1,51328,10.0.0.1,5001,1,4.4-4.6,2619540,104781076,0.000,0,1782,0.000,0
20260119225255,11.0.0.1,51328,10.0.0.1,5001,1,4.6-4.8,2622480,104898675,0.000,0,1784,0.000,0
20260119225255,11.0.0.1,51328,10.0.0.1,5001,1,4.8-5.0,2619540,104781076,0.000,0,1782,0.000,0
20260119225255,11.0.0.1,51328,10.0.0.1,5001,1,5.0-5.2,2622480,104898675,0.000,0,1784,0.000,0
20260119225256,11.0.0.1,51328,10.0.0.1,5001,1,5.2-5.4,2622480,104898675,0.000,0,1784,0.000,0
20260119225256,11.0.0.1,51328,10.0.0.1,5001,1,5.4-5.6,2621010,104839875,0.000,0,1783,0.000,0
20260119225256,11.0.0.1,51328,10.0.0.1,5001,1,5.6-5.8,2621010,104839875,0.000,0,1783,0.000,0
20260119225256,11.0.0.1,51328,10.0.0.1,5001,1,5.8-6.0,2622480,104898675,0.000,0,1784,0.000,0
