20260119225300,10.8.1.1,54402,10.0.0.1,5001,1,0.0-0.2,5244960,209797351,0.000,0,3568,0.000,0
20260119225301,10.8.1.1,54402,10.0.0.1,5001,1,0.2-0.4,5242020,209679751,0.000,0,3566,0.000,0
20260119225301,10.8.1.1,54402,10.0.0.1,5001,1,0.4-0.6,5243490,209738551,0.000,0,3567,0.000,0
20260119225301,10.8.1.1,54402,10.0.0.1,5001,1,0.6-0.8,5243490,209738551,0.000,0,3567,0.000,0
20260119225301,10.8.1.1,54402,10.0.0.1,5001,1,0.8-1.0,5240550,209620951,0.000,0,3565,0.000,0
20260119225301,10.8.1.1,54402,10.0.0.1,5001,1,1.0-1.2,5247900,209914950,0.000,0,3570,0.000,0
20260119225302,10.8.1.1,54402,10.0.0.1,5001,1,1.2-1.4,5239080,209562152,0.000,0,3564,0.000,0
20260119225302,10.8.1.1,54402,10.0.0.1,5001,1,1.4-1.6,5246430,209856150,0.000,0,3569,0.000,0
20260119225302,10.8.1.1,54402,10.0.0.1,5001,1,1.6-1.8,5239080,209562152,0.000,0,3564,0.000,0
20260119225302,10.8.1.1,54402,10.0.0.1,5001,1,1.8-2.0,5243490,209738551,0.000,0,3567,0.000,0
20260119225302,10.8.1.1,54402,10.0.0.1,5001,1,2.0-2.2,5243490,209738551,0.000,0,3567,0.000,0
20260119225303,10.8.1.1,54402,10.0.0.1,5001,1,2.2-2.4,5240550,209620951,0.000,0,3565,0.000,0
20260119225303,10.8.1.1,54402,10.0.0.1,5001,1,2.4-2.6,5243490,209738551,0.000,0,3567,0.000,0
20260119225303,10.8.1.1,54402,10.0.0.1,5001,1,2.6-2.8,5244960,209797351,0.000,0,3568,0.000,0
20260119225303,10.8.1.1,54402,10.0.0.1,5001,1,2.8-3.0,5242020,209679751,0.000,0,3566,0.000,0
20260119225303,10.8.1.1,54402,10.0.0.1,5001,1,3.0-3.2,5242020,209679751,0.000,0,3566,0.000,0
20260119225304,10.8.1.1,54402,10.0.0.1,5001,1,3.2-3.4,5242020,209679751,0.000,0,3566,0.000,0
20260119225304,10.8.1.1,54402,10.0.0.1,5001,1,3.4-3.6,5247900,209914950,0.000,0,3570,0.000,0
20260119225304,10.8.1.1,54402,10.0.0.1,5001,1,3.6-3.8,5242020,209679751,0.000,0,3566,0.000,0
20260119225304,10.8.1.1,54402,10.0.0.1,5001,1,3.8-4.0,5239080,209562152,0.000,0,3564,0.000,0
20260119225304,10.8.1.1,54402,10.0.0.1,5001,1,4.0-4.2,5230260,209209353,0.000,0,3558,0.000,0
20260119225305,10.8.1.1,54402,10.0.0.1,5001,1,4.2-4.4,5258190,210326548,0.000,0,3577,0.000,0
20260119225305,10.8.1.1,54402,10.0.0.1,5001,1,4.4-4.6,5240550,209620951,0.000,0,3565,0.000,0
20260119225305,10.8.1.1,54402,10.0.0.1,5001,1,4.6-4.8,5243490,209738551,0.000,0,3567,0.000,0
20260119225305,10.8.1.1,54402,10.0.0.1,5001,1,4.8-5.0,5246430,209856150,0.000,0,3569,0.000,0
20260119225305,10.8.1.1,54402,10.0.0.1,5001,1,5.0-5.2,5239080,209562152,0.000,0,3564,0.000,0
20260119225306,10.8.1.1,54402,10.0.0.1,5001,1,5.2-5.4,5246430,209856150,0.000,0,3569,0.000,0
20260119225306,10.8.1.1,54402,10.0.0.1,5001,1,5.4-5.6,5240550,209620951,0.000,0,3565,0.000,0
20260119225306,10.8.1.1,54402,10.0.0.1,5001,1,5.6-5.8,5244960,209797351,0.000,0,3568,0.000,0
20260119225306,10.8.1.1,54402,10.0.0.1,5001,1,5.8-6.0,5242020,209679751,0.000,0,3566,0.000,0
20260119225306,10.8.1.1,54402,10.0.0.1,5001,1,6.0-6.2,5243490,209738551,0.000,0,3567,0.000,0
20260119225307,10.8.1.1,54402,10.0.0.1,5001,1,6.2-6.4,5240550,209620951,0.000,0,3565,0.000,0
20260119225307,10.8.1.1,54402,10.0.0.1,5001,1,6.4-6.6,5244960,209797351,0.000,0,3568,0.000,0
20260119225307,10.8.1.1,54402,10.0.0.1,5001,1,6.6-6.8,5242020,209679751,0.000,0,3566,0.000,0
20260119225307,10.8.1.1,54402,10.0.0.1,5001,1,6.8-7.0,5244960,209797351,0.000,0,3568,0.000,0
20260119225307,10.8.1.1,54402,10.0.0.1,5001,1,7.0-7.2,5239080,209562152,0.000,0,3564,0.000,0
20260119225308,10.8.1.1,54402,10.0.0.1,5001,1,7.2-7.4,5243490,209738551,0.000,0,3567,0.000,0
